"pair_id","dataset","source_id","trait","canonical_trait_id","tier","outcome_id","outcome_ancestry","analysis_role","effect_scale","harmonised_snps","pair_harmonisation_status","family","eligible","eligibility_frozen"
"reverse|GCST90671675","ed_2025_eur_reverse_exposure","GCST90671675","Gut microbiome family presence (Enterococcaceae)","taxon:enterococcaceae","primary","GCST90671675","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671676","ed_2025_eur_reverse_exposure","GCST90671676","Gut microbiome family presence (Megasphaeraceae)","taxon:megasphaeraceae","primary","GCST90671676","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671677","ed_2025_eur_reverse_exposure","GCST90671677","Gut microbiome family abundance (Dialisteraceae)","taxon:dialisteraceae","primary","GCST90671677","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671678","ed_2025_eur_reverse_exposure","GCST90671678","Gut microbiome family presence (Campylobacteraceae)","taxon:campylobacteraceae","primary","GCST90671678","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671679","ed_2025_eur_reverse_exposure","GCST90671679","Gut microbiome family abundance (Eggerthellaceae)","taxon:eggerthellaceae","primary","GCST90671679","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671680","ed_2025_eur_reverse_exposure","GCST90671680","Gut microbiome family presence (Selenomonadaceae)","taxon:selenomonadaceae","primary","GCST90671680","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671681","ed_2025_eur_reverse_exposure","GCST90671681","Gut microbiome family abundance (Veillonellaceae)","taxon:veillonellaceae","primary","GCST90671681","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671682","ed_2025_eur_reverse_exposure","GCST90671682","Gut microbiome family presence (Porphyromonadaceae)","taxon:porphyromonadaceae","primary","GCST90671682","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671683","ed_2025_eur_reverse_exposure","GCST90671683","Gut microbiome family presence (Muribaculaceae)","taxon:muribaculaceae","primary","GCST90671683","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671684","ed_2025_eur_reverse_exposure","GCST90671684","Gut microbiome family abundance (Micrococcaceae)","taxon:micrococcaceae","primary","GCST90671684","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671685","ed_2025_eur_reverse_exposure","GCST90671685","Gut microbiome family presence (Mycobacteriaceae)","taxon:mycobacteriaceae","primary","GCST90671685","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671686","ed_2025_eur_reverse_exposure","GCST90671686","Gut microbiome family abundance (Actinomycetaceae)","taxon:actinomycetaceae","primary","GCST90671686","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671687","ed_2025_eur_reverse_exposure","GCST90671687","Gut microbiome family abundance (Clostridiaceae)","taxon:clostridiaceae","primary","GCST90671687","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671688","ed_2025_eur_reverse_exposure","GCST90671688","Gut microbiome family abundance (Atopobiaceae)","taxon:atopobiaceae","primary","GCST90671688","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671689","ed_2025_eur_reverse_exposure","GCST90671689","Gut microbiome family presence (Propionibacteriaceae)","taxon:propionibacteriaceae","primary","GCST90671689","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671690","ed_2025_eur_reverse_exposure","GCST90671690","Gut microbiome family abundance (Desulfovibrionaceae)","taxon:desulfovibrionaceae","primary","GCST90671690","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671691","ed_2025_eur_reverse_exposure","GCST90671691","Gut microbiome family presence (Pasteurellaceae)","taxon:pasteurellaceae","primary","GCST90671691","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671692","ed_2025_eur_reverse_exposure","GCST90671692","Gut microbiome family abundance (Coriobacteriaceae)","taxon:coriobacteriaceae","primary","GCST90671692","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671693","ed_2025_eur_reverse_exposure","GCST90671693","Gut microbiome family abundance (Peptostreptococcaceae)","taxon:peptostreptococcaceae","primary","GCST90671693","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671694","ed_2025_eur_reverse_exposure","GCST90671694","Gut microbiome family abundance (Anaerovoracaceae)","taxon:anaerovoracaceae","primary","GCST90671694","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671695","ed_2025_eur_reverse_exposure","GCST90671695","Gut microbiome family abundance (Pumilibacteraceae)","taxon:pumilibacteraceae","primary","GCST90671695","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671696","ed_2025_eur_reverse_exposure","GCST90671696","Gut microbiome family abundance (UBA644)","taxon:uba644","primary","GCST90671696","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671697","ed_2025_eur_reverse_exposure","GCST90671697","Gut microbiome family abundance (Coprobacteraceae)","taxon:coprobacteraceae","primary","GCST90671697","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671698","ed_2025_eur_reverse_exposure","GCST90671698","Gut microbiome family abundance (Gastranaerophilaceae)","taxon:gastranaerophilaceae","primary","GCST90671698","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671699","ed_2025_eur_reverse_exposure","GCST90671699","Gut microbiome family presence (Nanogingivalaceae)","taxon:nanogingivalaceae","primary","GCST90671699","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671700","ed_2025_eur_reverse_exposure","GCST90671700","Gut microbiome family presence (QAMH01)","taxon:qamh01","primary","GCST90671700","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671701","ed_2025_eur_reverse_exposure","GCST90671701","Gut microbiome family presence (Aerococcaceae)","taxon:aerococcaceae","primary","GCST90671701","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671702","ed_2025_eur_reverse_exposure","GCST90671702","Gut microbiome family presence (UBA1820)","taxon:uba1820","primary","GCST90671702","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671703","ed_2025_eur_reverse_exposure","GCST90671703","Gut microbiome family presence (UBA1829)","taxon:uba1829","primary","GCST90671703","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671704","ed_2025_eur_reverse_exposure","GCST90671704","Gut microbiome family abundance (QALW01)","taxon:qalw01","primary","GCST90671704","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671705","ed_2025_eur_reverse_exposure","GCST90671705","Gut microbiome family presence (UBA11471)","taxon:uba11471","primary","GCST90671705","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671706","ed_2025_eur_reverse_exposure","GCST90671706","Gut microbiome family abundance (Borkfalkiaceae)","taxon:borkfalkiaceae","primary","GCST90671706","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671707","ed_2025_eur_reverse_exposure","GCST90671707","Gut microbiome family abundance (UBA1750)","taxon:uba1750","primary","GCST90671707","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671708","ed_2025_eur_reverse_exposure","GCST90671708","Gut microbiome family presence (Peptoniphilaceae)","taxon:peptoniphilaceae","primary","GCST90671708","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671709","ed_2025_eur_reverse_exposure","GCST90671709","Gut microbiome family presence (Peptococcaceae)","taxon:peptococcaceae","primary","GCST90671709","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671710","ed_2025_eur_reverse_exposure","GCST90671710","Gut microbiome family presence (Synergistaceae)","taxon:synergistaceae","primary","GCST90671710","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671711","ed_2025_eur_reverse_exposure","GCST90671711","Gut microbiome family abundance (Monoglobaceae)","taxon:monoglobaceae","primary","GCST90671711","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671712","ed_2025_eur_reverse_exposure","GCST90671712","Gut microbiome family presence (Victivallaceae)","taxon:victivallaceae","primary","GCST90671712","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671713","ed_2025_eur_reverse_exposure","GCST90671713","Gut microbiome family abundance (QAND01)","taxon:qand01","primary","GCST90671713","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671714","ed_2025_eur_reverse_exposure","GCST90671714","Gut microbiome family presence (Eubacteriaceae)","taxon:eubacteriaceae","primary","GCST90671714","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671715","ed_2025_eur_reverse_exposure","GCST90671715","Gut microbiome family presence (UBA1255)","taxon:uba1255","primary","GCST90671715","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671716","ed_2025_eur_reverse_exposure","GCST90671716","Gut microbiome family presence (Feifaniaceae)","taxon:feifaniaceae","primary","GCST90671716","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671717","ed_2025_eur_reverse_exposure","GCST90671717","Gut microbiome family presence (Burkholderiaceae)","taxon:burkholderiaceae","primary","GCST90671717","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671718","ed_2025_eur_reverse_exposure","GCST90671718","Gut microbiome family presence (HGM11501)","taxon:hgm11501","primary","GCST90671718","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671719","ed_2025_eur_reverse_exposure","GCST90671719","Gut microbiome family presence (UMGS1810)","taxon:umgs1810","primary","GCST90671719","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671720","ed_2025_eur_reverse_exposure","GCST90671720","Gut microbiome family abundance (QAKW01)","taxon:qakw01","primary","GCST90671720","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671721","ed_2025_eur_reverse_exposure","GCST90671721","Gut microbiome family presence (HGM11507)","taxon:hgm11507","primary","GCST90671721","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671722","ed_2025_eur_reverse_exposure","GCST90671722","Gut microbiome family abundance (Christensenellaceae)","taxon:christensenellaceae","primary","GCST90671722","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671723","ed_2025_eur_reverse_exposure","GCST90671723","Gut microbiome family abundance (Turicibacteraceae)","taxon:turicibacteraceae","primary","GCST90671723","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671724","ed_2025_eur_reverse_exposure","GCST90671724","Gut microbiome family presence (UBA9506)","taxon:uba9506","primary","GCST90671724","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671725","ed_2025_eur_reverse_exposure","GCST90671725","Gut microbiome family presence (UMGS1783)","taxon:umgs1783","primary","GCST90671725","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671726","ed_2025_eur_reverse_exposure","GCST90671726","Gut microbiome family presence (Anaerofustaceae)","taxon:anaerofustaceae","primary","GCST90671726","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671727","ed_2025_eur_reverse_exposure","GCST90671727","Gut microbiome family presence (HGM11417)","taxon:hgm11417","primary","GCST90671727","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671728","ed_2025_eur_reverse_exposure","GCST90671728","Gut microbiome family presence (HGM11514)","taxon:hgm11514","primary","GCST90671728","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671729","ed_2025_eur_reverse_exposure","GCST90671729","Gut microbiome family presence (UMGS1384)","taxon:umgs1384","primary","GCST90671729","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671730","ed_2025_eur_reverse_exposure","GCST90671730","Gut microbiome family abundance (Bianqueaceae)","taxon:bianqueaceae","primary","GCST90671730","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671731","ed_2025_eur_reverse_exposure","GCST90671731","Gut microbiome family presence (UMGS1253)","taxon:umgs1253","primary","GCST90671731","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671732","ed_2025_eur_reverse_exposure","GCST90671732","Gut microbiome family presence (HGM11327)","taxon:hgm11327","primary","GCST90671732","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671733","ed_2025_eur_reverse_exposure","GCST90671733","Gut microbiome family presence (HGM14224)","taxon:hgm14224","primary","GCST90671733","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671734","ed_2025_eur_reverse_exposure","GCST90671734","Gut microbiome family abundance (UMGS416)","taxon:umgs416","primary","GCST90671734","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671735","ed_2025_eur_reverse_exposure","GCST90671735","Gut microbiome family abundance (UMGS124)","taxon:umgs124","primary","GCST90671735","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671736","ed_2025_eur_reverse_exposure","GCST90671736","Gut microbiome family presence (RGIG6154)","taxon:rgig6154","primary","GCST90671736","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671737","ed_2025_eur_reverse_exposure","GCST90671737","Gut microbiome family presence (CALWSW01)","taxon:calwsw01","primary","GCST90671737","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671738","ed_2025_eur_reverse_exposure","GCST90671738","Gut microbiome family presence (Saccharomycetaceae)","taxon:saccharomycetaceae","primary","GCST90671738","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671739","ed_2025_eur_reverse_exposure","GCST90671739","Gut microbiome family presence (Blastocystidae)","taxon:blastocystidae","primary","GCST90671739","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671740","ed_2025_eur_reverse_exposure","GCST90671740","Gut microbiome order abundance (Lachnospirales)","taxon:lachnospirales","primary","GCST90671740","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671741","ed_2025_eur_reverse_exposure","GCST90671741","Gut microbiome order abundance (Actinomycetales)","taxon:actinomycetales","primary","GCST90671741","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671742","ed_2025_eur_reverse_exposure","GCST90671742","Gut microbiome order abundance (Oscillospirales)","taxon:oscillospirales","primary","GCST90671742","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671743","ed_2025_eur_reverse_exposure","GCST90671743","Gut microbiome order abundance (Christensenellales)","taxon:christensenellales","primary","GCST90671743","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671744","ed_2025_eur_reverse_exposure","GCST90671744","Gut microbiome order abundance (Bacteroidales)","taxon:bacteroidales","primary","GCST90671744","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671745","ed_2025_eur_reverse_exposure","GCST90671745","Gut microbiome order abundance (Acidaminococcales)","taxon:acidaminococcales","primary","GCST90671745","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671746","ed_2025_eur_reverse_exposure","GCST90671746","Gut microbiome order abundance (Lactobacillales)","taxon:lactobacillales","primary","GCST90671746","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671747","ed_2025_eur_reverse_exposure","GCST90671747","Gut microbiome order abundance (Enterobacterales)","taxon:enterobacterales","primary","GCST90671747","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671748","ed_2025_eur_reverse_exposure","GCST90671748","Gut microbiome order presence (Methanobacteriales)","taxon:methanobacteriales","primary","GCST90671748","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671749","ed_2025_eur_reverse_exposure","GCST90671749","Gut microbiome order abundance (Erysipelotrichales)","taxon:erysipelotrichales","primary","GCST90671749","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671750","ed_2025_eur_reverse_exposure","GCST90671750","Gut microbiome order abundance (UBA1381)","taxon:uba1381","primary","GCST90671750","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671751","ed_2025_eur_reverse_exposure","GCST90671751","Gut microbiome order abundance (Burkholderiales)","taxon:burkholderiales","primary","GCST90671751","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671752","ed_2025_eur_reverse_exposure","GCST90671752","Gut microbiome order abundance (Verrucomicrobiales)","taxon:verrucomicrobiales","primary","GCST90671752","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671753","ed_2025_eur_reverse_exposure","GCST90671753","Gut microbiome order abundance (RF39)","taxon:rf39","primary","GCST90671753","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671754","ed_2025_eur_reverse_exposure","GCST90671754","Gut microbiome order presence (Staphylococcales)","taxon:staphylococcales","primary","GCST90671754","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671755","ed_2025_eur_reverse_exposure","GCST90671755","Gut microbiome order abundance (Veillonellales)","taxon:veillonellales","primary","GCST90671755","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671756","ed_2025_eur_reverse_exposure","GCST90671756","Gut microbiome order presence (Campylobacterales)","taxon:campylobacterales","primary","GCST90671756","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671757","ed_2025_eur_reverse_exposure","GCST90671757","Gut microbiome order abundance (Coriobacteriales)","taxon:coriobacteriales","primary","GCST90671757","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671758","ed_2025_eur_reverse_exposure","GCST90671758","Gut microbiome order presence (Selenomonadales)","taxon:selenomonadales","primary","GCST90671758","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671759","ed_2025_eur_reverse_exposure","GCST90671759","Gut microbiome order abundance (TANB77)","taxon:tanb77","primary","GCST90671759","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671760","ed_2025_eur_reverse_exposure","GCST90671760","Gut microbiome order presence (RFN20)","taxon:rfn20","primary","GCST90671760","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671761","ed_2025_eur_reverse_exposure","GCST90671761","Gut microbiome order presence (Mycobacteriales)","taxon:mycobacteriales","primary","GCST90671761","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671762","ed_2025_eur_reverse_exposure","GCST90671762","Gut microbiome order abundance (RF32)","taxon:rf32","primary","GCST90671762","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671763","ed_2025_eur_reverse_exposure","GCST90671763","Gut microbiome order abundance (Clostridiales)","taxon:clostridiales","primary","GCST90671763","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671764","ed_2025_eur_reverse_exposure","GCST90671764","Gut microbiome order presence (Propionibacteriales)","taxon:propionibacteriales","primary","GCST90671764","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671765","ed_2025_eur_reverse_exposure","GCST90671765","Gut microbiome order abundance (Saccharimonadales)","taxon:saccharimonadales","primary","GCST90671765","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671766","ed_2025_eur_reverse_exposure","GCST90671766","Gut microbiome order abundance (Desulfovibrionales)","taxon:desulfovibrionales","primary","GCST90671766","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671767","ed_2025_eur_reverse_exposure","GCST90671767","Gut microbiome order presence (Flavobacteriales)","taxon:flavobacteriales","primary","GCST90671767","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671768","ed_2025_eur_reverse_exposure","GCST90671768","Gut microbiome order abundance (Peptostreptococcales)","taxon:peptostreptococcales","primary","GCST90671768","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671769","ed_2025_eur_reverse_exposure","GCST90671769","Gut microbiome order presence (Opitutales)","taxon:opitutales","primary","GCST90671769","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671770","ed_2025_eur_reverse_exposure","GCST90671770","Gut microbiome order abundance (Gastranaerophilales)","taxon:gastranaerophilales","primary","GCST90671770","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671771","ed_2025_eur_reverse_exposure","GCST90671771","Gut microbiome order presence (Victivallales)","taxon:victivallales","primary","GCST90671771","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671772","ed_2025_eur_reverse_exposure","GCST90671772","Gut microbiome order presence (Tissierellales)","taxon:tissierellales","primary","GCST90671772","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671773","ed_2025_eur_reverse_exposure","GCST90671773","Gut microbiome order presence (Peptococcales)","taxon:peptococcales","primary","GCST90671773","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671774","ed_2025_eur_reverse_exposure","GCST90671774","Gut microbiome order presence (Synergistales)","taxon:synergistales","primary","GCST90671774","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671775","ed_2025_eur_reverse_exposure","GCST90671775","Gut microbiome order abundance (Monoglobales)","taxon:monoglobales","primary","GCST90671775","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671776","ed_2025_eur_reverse_exposure","GCST90671776","Gut microbiome order presence (Eubacteriales)","taxon:eubacteriales","primary","GCST90671776","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
